,name,price,ratings,num_rating_reviews,general,display,performance,connectivity,battery
889,Dell Inspiron 7430 IC7430PXXWC001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹76,490",56 votes,--rating: 4.25;,"['OS: Windows 11', 'Utility: Everyday Use', '1 Year Warranty']","['14\u2009inchesAverage', '1920\u2009x\u20091200\u2009pixelsGood', '~ 162\u2009PPIHigh', 'Touch Screen', 'Anti Glare', '16:10 Aspect Ratio']","['13th Gen Intel Core i5 1335U', '2 x (Turbo Speed upto 4.6\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.4\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Iris Xe Graphics Graphics', '8\u2009GB LPDDR5 RAMAverage', '512\u2009GB SSD']","['HDMI, Thunderbolt, Multi Card Reader', 'WiFi, Bluetooth v5.2', '1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['54\u2009Wh, 3 Cell BatteryGood']"
890,Infinix INBook X2 Slim Series XL23 Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win 11 Home),"₹48,990",125 votes • 13 reviews,--rating: 4.55;,"['OS: Windows 11', 'Utility: Everyday Use, Performance', 'Thickness: 14.8\u2009mmSlim', '1.24\u2009kgLight', '1 Year Warranty']","['14\u2009inchesSmall', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 157\u2009PPIHigh']","['11th Gen Intel Core i7 1195G7', '4 x 2.9\u2009GHz (Turbo Speed upto 5\u2009GHz) Cores', 'Quad Core, 8 Threads', '12\u2009MB Cache', 'Intel Integrated Iris Xe Graphics', '16\u2009GB LPDDR4X RAMLargest', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.1', '2 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['50\u2009Wh BatteryGood']
891,Dell Inspiron 3520 D560872WIN9S Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹66,499",53 votes,--rating: 4.5;,"['OS: Windows 11', 'Utility: Everyday Use, Business, Performance', '1.65\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['12th Gen Intel Core i5 1235U', '2 x 1.3\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  8 x 900\u2009MHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel UHD Graphics Graphics', '16\u2009GB DDR4 RAMLargest', '512\u2009GB SSD']","['HDMI, Thunderbolt, Multi Card Reader', 'WiFi, Bluetooth', '1 x USB 2.0, 2 x USB 3.0', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['41\u2009Wh, 3 Cell BatteryGood']"
892,Dell Inspiron 5430 IN54308TR2G001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹72,450",87 votes,--rating: 4;,"['OS: Windows 11', 'Utility: Everyday Use', '1 Year Warranty']","['14\u2009inchesSmall', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['13th Gen Intel Core i5 1335U', '2 x (Turbo Speed upto 4.6\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.4\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Iris Xe Graphics Graphics', '16\u2009GB LPDDR5  RAMAverage', '512\u2009GB SSD']","['HDMI, Multi Card Reader', 'WiFi, Bluetooth', '2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['54\u2009Wh, 4 Cell BatteryGood']"
893,Dell Inspiron 5430 IN54304D6P9M01ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹81,989",81 votes,--rating: 4.35;,"['OS: Windows 11', 'Utility: Everyday Use', '1 Year Warranty']","['14\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['13th Gen Intel Core i7 1355U', '2 x (Turbo Speed upto 5\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.7\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Iris Xe Graphics Graphics', '16\u2009GB LPDDR5  RAMAverage', '512\u2009GB SSD']","['HDMI, Multi Card Reader', 'WiFi, Bluetooth', '2 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['54\u2009Wh, 4 Cell BatteryGood']"
894,HP Victus 15-fb0137AX Gaming Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹76,990",176 votes • 1 reviews,--rating: 4.5;,"['OS: Windows 11', 'Utility: Performance', '2.37\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['5th Gen AMD Ryzen 7 5800H', '8 x 3.2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Cores', 'Octa Core, 16 Threads', '16\u2009MB Cache', '4\u2009GB, NVIDIA GeForce RTX 3050 GraphicsAverage', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.3', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['4 Cell Battery']
895,Asus Eeebook 15 E510MA-EJ011WS Laptop (Intel Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),"₹26,990",517 votes • 12 reviews,--rating: 4.15;,"['OS: Windows 11', 'Utility: Performance', '1.57\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:9 Aspect Ratio']","['Intel Celeron N4020', '2 x 1.1\u2009GHz (Turbo Speed upto 2.8\u2009GHz) Cores', 'Dual Core, 2 Threads', '4\u2009MB Cache', 'Intel UHD Integrated Graphics', '8\u2009GB DDR4 RAMLargest', '256\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v4.1', '1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['42\u2009Wh, 3 Cell BatteryGood']"
896,Dell Inspiron 3530 IN3530NM1NN001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹63,990",90 votes,--rating: 4.35;,"['OS: Windows 11', 'Utility: Everyday Use, Business, Performance', '1.9\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage']","['13th Gen Intel Core i5 1335U', '2 x (Turbo Speed upto 4.6\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.4\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Integrated UHD Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.2', '1 x USB 2.0, 2 x USB 3.0', 'Backlit Keyboard, Inbuilt Microphone']","['41\u2009Wh, 3 Cell BatteryGood']"
897,HP ProBook 445 G8 7K2J8PA Business Laptop (AMD Ryzen 7 5800U/ 8GB/ 512GB SSD/ FreeDOS),"₹47,990",76 votes,--rating: 4.65;,"['OS: DOS', 'Utility: Business, Everyday Use, Performance', 'Thickness: 19.9\u2009mmAverage', '1.37\u2009kgLight', '1 Year Warranty']","['14\u2009inchesSmall', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 157\u2009PPIHigh', 'Anti Glare']","['5th Gen AMD Ryzen 7 5800U', '8 x 1.9\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Cores', 'Octa Core, 16 Threads', '16\u2009MB Cache', 'AMD Radeon Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.0', '3 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['45\u2009Wh, 3 Cell BatteryGood']"
898,MSI Creator Z17 HX Studio A13V Laptop,"₹2,47,999",84 votes,--rating: 4.45;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 19\u2009mmAverage', '2.49\u2009kgHeavy', '3 Year Warranty']","['17\u2009inchesLarge', '2560\u2009x\u20091600\u2009pixelsAverage', '~ 178\u2009PPILow', 'Anti Glare']","['13th Gen Intel Core i9 13900H', '6 x 2.6\u2009GHz (Turbo Speed upto 5.4\u2009GHz) Performance Cores  8 x 1.9\u2009GHz (Turbo Speed upto 4.1\u2009GHz) Efficient Cores', '14 Cores (6P + 8E), 20 Threads', '24\u2009MB Cache', '8\u2009GB, NVIDIA GeForce RTX 4070 GraphicsAverage', '32\u2009GB DDR5 RAMLargest', '1\u2009TB SSD']","['Ethernet (LAN), HDMI, Thunderbolt, Multi Card Reader', 'WiFi, Bluetooth v5.2', '1 x USB 3.0, 2 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['90\u2009Wh, 3 Cell BatteryGood']"
899,Dell Inspiron 7630 IC7630GHHRH001ORS1 2 in 1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹93,990",100 votes,--rating: 4.05;,"['OS: Windows 11', 'Utility: Everyday Use', 'Thickness: 18.99\u2009mmAverage', '2.11\u2009kgAverage', '1 Year Warranty']","['16\u2009inchesLarge', '1920\u2009x\u20091200\u2009pixelsGood', '~ 142\u2009PPIAverage', 'Touch Screen', 'Anti Glare', '16:10 Aspect Ratio']","['13th Gen Intel Core i5 1335U', '2 x (Turbo Speed upto 4.6\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.4\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Iris Xe Graphics Graphics', '8\u2009GB LPDDR5 RAMSmallest', '512\u2009GB SSD']","['HDMI, Thunderbolt, Multi Card Reader', 'WiFi, Bluetooth', '2 x USB 3.0, 2 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['86\u2009Wh, 6 Cell BatteryGood']"
900,Dell Vostro 3510 D585049WIN8 Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11 Home),"₹43,750",68 votes,--rating: 4.2;,"['OS: Windows 11 ', 'Utility: Everyday Use', 'Thickness: 19\u2009mmAverage', '1.69\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['11th Gen Intel Core i3 1115G4', '2 x 3\u2009GHz (Turbo Speed upto 4.1\u2009GHz) Cores', 'Dual Core, 4 Threads', '6\u2009MB Cache', 'Intel UHD Graphics Graphics', '8\u2009GB DDR4 RAMAverage', '1\u2009TB HARD Disk, 256\u2009GB SSDAverage']","['Ethernet (LAN), HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.0', '1 x USB 2.0, 2 x USB 3.0', 'Inbuilt Microphone']","['41\u2009Wh, 3 Cell BatteryGood']"
901,HP Victus 15-fb0131AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹54,990",329 votes • 11 reviews,--rating: 4.25;,"['OS: Windows 11', 'Utility: Performance', '2.37\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['5th Gen AMD Ryzen 5 5600H', '6 x 3.3\u2009GHz (Turbo Speed upto 4.2\u2009GHz) Cores', 'Hexa Core, 12 Threads', '16\u2009MB Cache', '4\u2009GB, AMD Radeon RX 5600M  GraphicsLargest', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.3', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['4 Cell Battery']
902,HP Pavilion 15s-fq5190TU Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹68,990",102 votes,--rating: 4.15;,"['OS: Windows 11', 'Utility: Everyday Use', 'Thickness: 17.9\u2009mmSlim', '1.69\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:9 Aspect Ratio']","['12th Gen Intel 1255U 1255U', '2 x 1.7\u2009GHz (Turbo Speed upto 4.7\u2009GHz) Performance Cores  8 x 1.2\u2009GHz (Turbo Speed upto 3.5\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Iris Xe Graphics', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.0', '2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['41\u2009Wh, 3 Cell BatteryGood']"
903,Lenovo V14 G3 82TSA01KIH Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Dos),"₹35,418",61 votes • 1 reviews,--rating: 4.6;,"['OS: DOS', 'Utility: Everyday Use, Business', '1 Year Warranty']","['14\u2009inchesSmall', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 157\u2009PPIHigh', 'Anti Glare']","['12th Gen Intel Core i3 1215U', '2 x 1.2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 900\u2009MHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Hexa Core (2P + 4E), 8 Threads', '10\u2009MB Cache', 'Intel Integrated UHD Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.0', '1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']","['38\u2009Wh, 2 Cell BatteryGood']"
904,MSI Katana 15 B12UDXK-1018IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),"₹89,990",77 votes,--rating: 4.2;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 24.9\u2009mmThick', '2.25\u2009kgHeavy', '2 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['12th Gen Intel Core i7 12650H', '6 x 2.3\u2009GHz (Turbo Speed upto 4.7\u2009GHz) Performance Cores  4 x 1.7\u2009GHz (Turbo Speed upto 3.5\u2009GHz) Efficient Cores', '10 Cores (6P + 4E), 16 Threads', '24\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 3050 GraphicsLarge', '16\u2009GB DDR5 RAMAverage', '1\u2009TB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.2', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['53.5\u2009Wh, 3 Cell BatteryGood']"
905,MSI Katana 15 B12UDXK-1019IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),"₹79,990",58 votes • 1 reviews,--rating: 4.2;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 24.9\u2009mmThick', '2.25\u2009kgHeavy', '2 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['12th Gen Intel Core i5 12450H', '4 x 2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 1.5\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Octa Core (4P + 4E), 12 Threads', '12\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 3050 GraphicsLargest', '16\u2009GB DDR5 RAMAverage', '1\u2009TB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.2', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['53.5\u2009Wh, 3 Cell BatteryGood']"
906,MSI Katana 15 B12UDXK-1017IN Gaming Laptop (12th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹85,990",116 votes • 1 reviews,--rating: 4.05;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 24.9\u2009mmThick', '2.25\u2009kgHeavy', '2 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['12th Gen Intel Core i7 12650H', '6 x 2.3\u2009GHz (Turbo Speed upto 4.7\u2009GHz) Performance Cores  4 x 1.7\u2009GHz (Turbo Speed upto 3.5\u2009GHz) Efficient Cores', '10 Cores (6P + 4E), 16 Threads', '24\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 3050 GraphicsLarge', '8\u2009GB DDR5 RAMSmallest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.2', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['53.5\u2009Wh, 3 Cell BatteryGood']"
907,HP 15s-fq3071TU Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),"₹28,990",119 votes,--rating: 4.35;,"['OS: Windows 11 ', 'Utility: Performance', 'Thickness: 17.9\u2009mmSlim', '1.69\u2009kgAverage', '1 Year Warranty']","['15\u2009inchesAverage', '1366\u2009x\u2009768\u2009pixelsAverage', '~ 112\u2009PPIAverage']","['Intel Celeron  N4500', '2 x 2.8\u2009GHz Cores', 'Dual Core, 2 Threads', '4\u2009MB Cache', 'Intel Integrated UHD Graphics Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.0', '2 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']","['41\u2009Wh, 3 Cell BatteryGood']"
908,Acer Aspire 7 A715-76G NH.QMESI.003 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹48,990",278 votes • 12 reviews,--rating: 4.3;,"['OS: Windows 11', 'Utility: Gaming, Performance', '2.1\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['12th Gen Intel Core i5 12450H', '4 x 2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 1.5\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Octa Core (4P + 4E), 12 Threads', '12\u2009MB Cache', '4\u2009GB, NVIDIA GeForce GTX 1650 GraphicsLargest', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Thunderbolt', 'WiFi, Bluetooth v5.1', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['3 Cell Battery']
909,Acer One 14 Z2-493 Business Laptop (Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11),"₹28,990",101 votes,--rating: 4;,"['OS: Windows 11', 'Utility: Everyday Use, Business, Performance', 'Thickness: 20.9\u2009mmThick', '1.6\u2009kgLight', '1 Year Warranty']","['14\u2009inchesAverage', '1366\u2009x\u2009768\u2009pixelsAverage', '~ 112\u2009PPIAverage']","['3rd Gen AMD Ryzen 5 3500U', '4 x 2.1\u2009GHz (Turbo Speed upto 3.7\u2009GHz) Cores', 'Quad Core, 8 Threads', '4\u2009MB Cache', 'AMD Radeon Radeon Graphics Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth', '2 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']",['3 Cell Battery']
910,Acer One 14 Business Z2-493 Laptop (Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11),"₹24,990",231 votes,--rating: 3.85;,"['OS: Windows 11', 'Utility: Everyday Use, Business, Performance', 'Thickness: 20.9\u2009mmThick', '1.5\u2009kgAverage', '1 Year Warranty']","['14\u2009inchesAverage', '1366\u2009x\u2009768\u2009pixelsAverage', '~ 112\u2009PPIAverage']","['3rd Gen AMD Ryzen 3  3250U', '2 x 2.6\u2009GHz (Turbo Speed upto 3.5\u2009GHz) Cores', 'Dual Core, 4 Threads', '4\u2009MB Cache', 'AMD Radeon Graphics Graphics', '8\u2009GB DDR4 RAMLargest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v4.2', '2 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']","['36\u2009Wh, 3 Cell BatteryGood']"
911,Acer Swift Edge 16 2023 Laptop (AMD Ryzen 7040 Series/ 16GB/ 1TB SSD/ Win11 Home),"₹1,07,399",79 votes,--rating: 4.75;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 12.95\u2009mmSlim', '1.23\u2009kgLight', '1 Year Warranty']","['16\u2009inchesLarge', '3840\u2009x\u20092400\u2009pixelsBest', '~ 283\u2009PPIHighest', 'Anti Glare', '16:10 Aspect Ratio']","['7th Gen AMD Ryzen 7040 Series 040', '8 x Cores', 'Octa Core, 16 Threads', 'AMD Radeon AMD Graphics', '16\u2009GB LPDDR5 RAMLargest', '1\u2009TB SSD']","['HDMI', 'WiFi, Bluetooth v5.2', '2 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",
912,Dell G15-5530 Gaming 2023 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ RTX 4060 8GB Graph),"₹1,49,490",109 votes,--rating: 4.05;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 26.9\u2009mmThick', '2.65\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsBad', '~ 141\u2009PPILow', 'Anti Glare']","['13th Gen Intel Core i7 13650HX', '6 x (Turbo Speed upto 4.9\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.6\u2009GHz) Efficient Cores', '14 Cores (6P + 8E)', '24\u2009MB Cache', '8\u2009GB, NVIDIA GeForce RTX 4060 GraphicsAverage', '16\u2009GB DDR5 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['6 Cell Battery']
913,Acer Aspire 5 A515-58P NX.KHJSI.001 Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹36,990",103 votes • 2 reviews,--rating: 4.35;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 18.9\u2009mmSlim', '1.78\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', '16:9 Aspect Ratio']","['13th Gen Intel Core i3 1315U', '2 x 1.2\u2009GHz (Turbo Speed upto 4.5\u2009GHz) Performance Cores  4 x 900\u2009MHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Hexa Core (2P + 4E), 8 Threads', '10\u2009MB Cache', 'Intel UHD Graphics Graphics', '8\u2009GB LPDDR5 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.1', '2 x USB 3.0', 'Inbuilt Microphone']",['3 Cell Battery']
914,Dell G15-5530 GN5530VMMD9002ORB1 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹1,15,490",73 votes,--rating: 4.1;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 26.9\u2009mmThick', '2.65\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['13th Gen Intel Core i7 13650HX', '6 x (Turbo Speed upto 4.9\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.6\u2009GHz) Efficient Cores', '14 Cores (6P + 8E)', '24\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 3050 GraphicsAverage', '16\u2009GB DDR5 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.1', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['56\u2009Wh, 3 Cell BatteryGood']"
915,Dell G15-5530 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ RTX 4050 6GB Graph),"₹1,17,990",107 votes,--rating: 4.65;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 26.9\u2009mmThick', '2.65\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['13th Gen Intel Core i7 13650HX', '6 x (Turbo Speed upto 4.9\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.6\u2009GHz) Efficient Cores', '14 Cores (6P + 8E)', '24\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 4050 GraphicsAverage', '16\u2009GB DDR5 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.1', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",
916,Dell G15-5530 GN553064GRM002ORB1 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 6GB Graph),"₹88,480",70 votes,--rating: 4.3;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 26.9\u2009mmThick', '2.65\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['13th Gen Intel Core i5 13450HX', '6 x (Turbo Speed upto 4.6\u2009GHz) Performance Cores  4 x (Turbo Speed upto 3.4\u2009GHz) Efficient Cores', '10 Cores (6P + 4E), 16 Threads', '20\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 3050 GraphicsLarge', '8\u2009GB DDR5 RAMSmallest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.1', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['56\u2009Wh, 3 Cell BatteryGood']"
